word1	word2	POS	SimLex999	sim2W1000S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
discuss	explain	V	6.67	0.70268476	63.5	63	0.611911465	22.52378546	997	2.1379E-102
owe	lend	V	2.32	0.7317319	23	64	0.58072582	24.23696165	997	3.65531E-83
explore	discover	V	8.48	0.78601134	70	68	0.608893874	21.28361289	997	6.516E-79
complain	argue	V	4.8	0.6169233	42.5	43	0.558936565	20.6121637	997	2.58582E-83
withdraw	reject	V	6.38	0.516999	59.5	22	0.546631893	21.30720879	997	9.41526E-84
keep	borrow	V	2.25	0.5572142	22	28	0.559362416	21.37602407	997	2.30391E-75
beg	ask	V	6	0.6256949	56	44	0.560601845	20.04497786	997	1.35002E-54
arrange	organize	V	8.27	0.79058546	65	65	0.535954094	16.55943859	997	6.20694E-74
reduce	shrink	V	8.02	0.4088551	63	7	0.464446937	19.81445097	997	1.53123E-75
speak	acknowledge	V	4.67	0.49730673	37	18	0.53153907	20.07349358	997	1.40883E-75
give	borrow	V	2.22	0.5484712	21	25	0.536497193	20.07930666	997	5.43759E-77
kill	defend	V	2.63	0.653509	24.5	44	0.536607825	20.30585017	997	2.56318E-62
disappear	shrink	V	5.8	0.6957394	51.5	51	0.540897789	17.89457884	997	6.11287E-60
deliver	carry	V	3.88	0.7740156	32	57	0.493052302	17.48928713	997	6.71094E-60
breathe	choke	V	1.37	0.43505076	16	9	0.484530037	17.48233441	997	3.12012E-51
acknowledge	notify	V	5.3	0.62353873	44	38	0.484382617	15.95896664	997	5.86771E-54
become	seem	V	2.63	0.30341265	23	3	0.451083162	16.44649265	997	5.45136E-50
pretend	seem	V	4.68	0.60326034	32	34	0.461956963	15.73386731	997	1.59988E-56
accomplish	become	V	4	0.27909473	30	2	0.44599348	16.89780262	997	1.94254E-73
contemplate	think	V	8.82	0.48530668	54	10	0.471840805	19.73432892	997	6.92755E-54
determine	predict	V	5.8	0.790533	45	52	0.529994347	16.43370178	997	3.41697E-58
please	entertain	V	5	0.49273074	36.5	13	0.461674288	17.18824953	997	5.81749E-58
remain	retain	V	5.75	0.56752974	43	21	0.478109243	17.14822713	997	1.56043E-55
pretend	portray	V	7.03	0.58349496	46	24	0.477249772	16.72452236	997	1.41157E-55
forget	retain	V	0.63	0.48977306	4.5	11	0.468066601	16.73217064	997	1.09687E-45
want	choose	V	4.78	0.6894175	31	39	0.468233732	14.93855523	997	1.96226E-65
lose	get	V	0.77	0.6957888	6	40	0.427661474	18.41884915	997	3.24423E-69
try	think	V	2.62	0.4250188	19.5	5	0.503869396	19.04555331	997	2.81764E-85
become	appear	V	4.77	0.3179098	28	2	0.516495758	21.61441328	997	6.31051E-83
leave	ignore	V	4.42	0.58154976	27	20	0.564866464	21.24637072	997	1.37876E-83
accept	recommend	V	2.75	0.6939057	20	36	0.55826353	21.35005258	997	1.47884E-91
leave	wander	V	3.57	0.4895362	25	8	0.560134516	22.58734305	997	3.7786E-110
keep	give	V	1.05	0.6994163	12	35	0.581810325	25.39884976	997	7.9813E-105
give	allow	V	5.15	0.5931755	29	21	0.626778428	24.60221741	997	1.6249E-109
bring	send	V	2.97	0.7600466	20.5	37	0.614619766	25.30436617	997	7.3586E-108
absorb	learn	V	5.48	0.57940763	30	17	0.625359686	25.05702479	997	7.8935E-87
acquire	find	V	6.38	0.68413484	32	30	0.621616116	21.85632388	997	1.04034E-86
leave	appear	V	0.97	0.405561	8.5	3	0.569148297	21.83767547	997	1.6593E-103
create	destroy	V	0.63	0.6009884	4	20	0.568819852	24.40412875	997	1.4711E-106
begin	go	V	7.42	0.56616354	32	15	0.611526387	24.86234193	997	3.81087E-90
get	buy	V	5.08	0.7155981	25	30	0.618639263	22.36996742	997	7.09389E-62
collect	save	V	6.67	0.742319	29	30	0.578088324	17.81957171	997	2.90386E-44
replace	restore	V	5.73	0.62563634	27	21	0.491485638	14.66981824	997	8.51362E-84
join	add	V	8.1	0.42745024	30	3	0.421344136	21.38287632	997	3.38809E-55
join	marry	V	5.35	0.6515077	26	22	0.560725055	16.66531065	997	2.97091E-59
accept	deliver	V	1.58	0.68373835	11	23	0.466771005	17.37132332	997	2.07374E-63
attach	join	V	7.75	0.5302187	27	11	0.482023233	18.07917244	997	3.35134E-94
put	hang	V	3	0.47326934	18	4	0.496887527	22.99297965	997	1.08186E-96
go	sell	V	0.97	0.58148575	7	12	0.588659205	23.37307176	997	6.0144E-101
communicate	pray	V	3.55	0.5386575	17	10	0.594963806	24.01827675	997	2.7945E-155
give	steal	V	0.5	0.64322877	3	17	0.605419444	32.01866883	997	1.2073E-121
add	build	V	4.92	0.6343487	18	16	0.712019257	27.10198495	997	1.87248E-90
bring	restore	V	2.62	0.68826056	13	18	0.65130985	22.4175654	997	2.28004E-60
comprehend	satisfy	V	2.55	0.7801594	12	19	0.578906425	17.56265759	997	7.68877E-61
portray	decide	V	1.18	0.49232462	8	5	0.486083212	17.64334347	997	1.2441E-95
organize	become	V	1.77	0.27708817	9.5	1	0.487785944	23.21145363	997	3.325E-102
give	know	V	0.88	0.47020632	5	2	0.592296309	24.20804805	997	6.778E-119
say	verify	V	4.9	0.52281886	12	6	0.608436496	26.69640374	997	3.81203E-58
cooperate	join	V	5.18	0.6786596	13	12	0.645643917	17.18002459	997	2.18094E-67
arrange	require	V	0.98	0.50601774	5.5	3	0.477932726	18.74392923	997	1.34658E-95
borrow	want	V	1.77	0.5075422	7	3	0.510460041	23.20621036	997	2.18149E-48
investigate	pursue	V	7.15	0.68573713	12	10	0.592209441	15.44069136	997	4.1666E-181
ignore	explore	V	0.4	0.80828714	1.5	11	0.439299102	35.79346507	997	2.1027E-122
bring	complain	V	0.98	0.6100225	4	8	0.749912296	27.21379813	997	1.5513E-145
enter	owe	V	0.68	0.39072642	2	1	0.652852999	30.59874684	997	2.5649E-271
portray	notify	V	0.78	0.5937761	2	6	0.695914507	49.5782773	997	2.0337E-257
remind	sell	V	0.4	0.48158008	1	1	0.84346498	47.36296021	997	1
absorb	possess	V	5	0.7007914	5	6	0.832050294	0	997	5.49E-71
join	acquire	V	2.85	0.5177351	2	1	0	19.33584754	997	2.1772E-302
send	attend	V	1.67	0.5915259	1	3	0.522232968	54.69003566	997	#DIV/0!
gather	attend	V	4.8	0.6176985	2	3	0.866025404	#DIV/0!	997	#DIV/0!
absorb	withdraw	V	2.97	0.5911211	1	2	#DIV/0!	#DIV/0!	997	1
attend	arrive	V	6.08	0.539126	1	1	#DIV/0!	0	997	#NUM!
