word1	word2	POS	SimLex999	sim2W100S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
leave	go	V	7.63	0.7230407	59	57	0.627210029	25.42767532	997	2.4208E-110
leave	enter	V	0.95	0.7537166	8	63	0.607008759	24.11803822	997	1.3137E-101
listen	hear	V	8.17	0.79096866	63	69	0.648040779	26.86703642	997	4.7342E-120
listen	obey	V	4.93	0.6832333	39	50	0.614550449	24.59775877	997	8.5461E-105
locate	find	V	8.73	0.73243517	66	58	0.604818342	23.98066396	997	1.0669E-100
lose	keep	V	1.05	0.7269012	8	56	0.569078244	21.85234513	997	8.3725E-87
lose	get	V	0.77	0.7384733	4	58	0.608870048	24.2354545	997	2.1877E-102
lose	fail	V	7.33	0.6433125	51	44	0.668469007	28.37969455	997	2.4196E-130
make	earn	V	7.62	0.62678754	53	43	0.652559124	27.19245929	997	2.9355E-122
make	become	V	4.77	0.50604486	31.5	15	0.635004046	25.95497596	997	6.8992E-114
make	construct	V	8.33	0.58268476	59	28	0.642857812	26.49975986	997	1.451E-117
multiply	add	V	2.7	0.5365818	18	22	0.654908589	27.36365999	997	2.0172E-123
multiply	divide	V	1.75	0.5089308	12	17	0.654730445	27.3506306	997	2.4734E-123
occur	happen	V	9.32	0.786796	61	57	0.654708083	27.34899559	997	2.5374E-123
organize	become	V	1.77	0.28581786	12	3	0.608748448	24.22776422	997	2.4604E-102
overcome	dominate	V	6.25	0.46275386	41	11	0.61105099	24.37384545	997	2.6373E-103
owe	lend	V	2.32	0.71613353	13	47	0.643395841	26.53759335	997	8.0499E-118
participate	join	V	7.7	0.6739307	48	41	0.669504306	28.45930428	997	6.9222E-131
plead	beg	V	9.08	0.7359151	55	47	0.648989006	26.93491933	997	1.6409E-120
please	plead	V	2.98	0.5935647	15	27	0.609862791	24.29833967	997	8.3681E-103
please	entertain	V	5	0.5309343	31	17	0.611190408	24.38272218	997	2.3024E-103
portray	decide	V	1.18	0.52262276	9	15	0.620656116	24.9940503	997	1.9401E-107
portray	notify	V	0.78	0.6259077	4	33	0.620610464	24.99106015	997	2.0315E-107
pretend	portray	V	7.03	0.68390274	38	38	0.64698892	26.79198647	997	1.5268E-119
pretend	seem	V	4.68	0.61850923	21.5	32	0.6260058	25.34734392	997	8.3701E-110
pretend	imagine	V	8.47	0.8199759	47	47	0.621411766	25.04360437	997	9.0478E-108
proclaim	announce	V	8.18	0.78848004	45	46	0.568080676	21.79576299	997	1.93432E-86
protect	defend	V	9.13	0.85398793	47	47	0.50066449	18.26233648	997	1.68912E-64
pursue	persuade	V	3.17	0.7439778	15	41	0.39279826	13.48672564	997	3.35539E-38
put	hang	V	3	0.5317492	13	16	0.394866073	13.57079823	997	1.27686E-38
read	comprehend	V	4.7	0.447761	20	10	0.393721248	13.52422221	997	2.18182E-38
realize	discover	V	7.47	0.87931716	36.5	44	0.40379291	13.9365789	997	1.82038E-40
receive	give	V	1.47	0.77189916	8	41	0.283849012	9.347074237	997	5.73541E-20
reduce	shrink	V	8.02	0.44723827	39	9	0.325715112	10.87773992	997	4.03583E-26
reject	avoid	V	4.78	0.504753	20.5	10	0.391200231	13.42191923	997	7.04652E-38
remain	retain	V	5.75	0.5744605	28	16	0.406394023	14.0440463	997	5.1475E-41
remind	sell	V	0.4	0.48825616	2	9	0.407012083	14.06964197	997	3.80657E-41
remind	forget	V	0.87	0.7100505	4	33	0.405203176	13.99479492	997	9.19063E-41
replace	restore	V	5.73	0.66409373	25	29	0.467609162	16.70360059	997	2.05255E-55
require	inquire	V	1.82	0.2055168	7	1	0.398266824	13.7095975	997	2.56772E-39
roam	wander	V	8.83	0.7740608	34	34	0.40428646	13.95693916	997	1.43366E-40
satisfy	please	V	7.67	0.5079026	30	9	0.190218758	6.117918252	997	1.36017E-09
save	protect	V	6.58	0.68657565	26	28	0.252302275	8.232867595	997	5.68655E-16
say	verify	V	4.9	0.59182155	19	16	-0.015562372	0.491446173	997	0.623219083
say	participate	V	3.82	0.26798934	10	1	-0.132643836	4.22560827	997	2.60141E-05
send	attend	V	1.67	0.61636543	6	21	-0.082926937	2.627493541	997	0.008733729
send	receive	V	1.08	0.69912314	4	25	-0.11040788	3.507606936	997	0.000472321
shrink	grow	V	0.23	0.6533774	1	23	-0.110399147	3.507326062	997	0.000472814
speak	acknowledge	V	4.67	0.5061608	10	7	-0.034426315	1.087666173	997	0.277005372
speak	hear	V	3.02	0.60684574	6	17	-0.025887289	0.817673121	997	0.413739224
spend	save	V	0.55	0.6434494	1	19	-0.054483436	1.722890265	997	0.085218454
steal	buy	V	1.13	0.7557435	2	22	0.02391256	0.755262371	997	0.450269952
succeed	fail	V	0.83	0.61282235	1	17	0.135285888	4.311329168	997	1.78383E-05
succeed	try	V	3.98	0.5651934	3	9	0.291766012	9.631678305	997	4.68991E-21
take	leave	V	2.47	0.5941598	1	13	0.316186657	10.52358203	997	1.2441E-24
take	deliver	V	4.37	0.5948413	3	13	0.467806865	16.71264077	997	1.82332E-55
take	obtain	V	7.1	0.57068473	13	9	0.61726104	24.77279717	997	5.8235E-106
take	steal	V	6.18	0.58245635	11	9	0.566175178	21.68807656	997	9.5006E-86
take	receive	V	5.08	0.60359263	7	11	0.500100051	18.23487617	997	2.46199E-64
take	possess	V	7.2	0.43840113	11	5	0.484193707	17.47342777	997	7.56313E-60
take	carry	V	5.23	0.6140547	8	10	0.52125754	19.28624074	997	1.10449E-70
think	inquire	V	4.77	0.3496205	4	2	0.41091073	14.23163305	997	5.59017E-42
think	rationalize	V	8.25	0.55377793	12	6	0.437672562	15.36994349	997	5.28049E-48
think	decide	V	5.13	0.42960784	6	3	0.383003575	13.09174179	997	2.97238E-36
try	think	V	2.62	0.43848622	1	3	0.512528131	18.84685012	997	5.20696E-68
understand	listen	V	4.68	0.6528936	2	6	0.497169171	18.09278336	997	1.72192E-63
understand	forgive	V	4.87	0.5865124	3	5	0.551698035	20.88623161	997	1.21662E-80
understand	know	V	7.47	0.7574801	5	7	0.550716847	20.83289484	997	2.64425E-80
vanish	disappear	V	9.8	0.7322417	7	6	0.428140503	14.95904115	997	8.53155E-46
verify	justify	V	4.08	0.83205783	1	6	-0.160893955	5.147337053	997	3.18186E-07
want	choose	V	4.78	0.6833319	1	5	0.0625	1.977322412	997	0.048280308
win	dominate	V	5.68	0.301468	1	1	0.87038828	55.8177839	997	0
win	succeed	V	7.9	0.5830368	3	3	0.866025404	54.69003566	997	2.1772E-302
win	accomplish	V	7.85	0.3872377	2	1			997	
withdraw	reject	V	6.38	0.5264125	1	1			997	
