word1	word2	POS	SimLex999	sim10W100S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
discuss	explain	V	6.67	0.541376	63.5	45	0.59535379	23.39679983	997	7.55552E-97
owe	lend	V	2.32	0.7254266	23	68	0.579524178	22.45357433	997	1.09348E-90
explore	discover	V	8.48	0.7061589	70	66	0.61376869	24.54753729	997	1.8455E-104
complain	argue	V	4.8	0.45956752	42.5	33	0.565763589	21.6648836	997	1.33803E-85
withdraw	reject	V	6.38	0.2928461	59.5	7	0.55895053	21.28438627	997	3.61409E-83
keep	borrow	V	2.25	0.36100605	22	18	0.611180472	24.38208944	997	2.3248E-103
beg	ask	V	6	0.5883466	56	45	0.611282383	24.38858017	997	2.105E-103
arrange	organize	V	8.27	0.6620663	65	59	0.589718406	23.0563812	997	1.28986E-94
reduce	shrink	V	8.02	0.4451903	63	30	0.536414587	20.06915405	997	1.62948E-75
speak	acknowledge	V	4.67	0.42536038	37	29	0.537801864	20.14213932	997	5.72128E-76
give	borrow	V	2.22	0.3724519	21	19	0.531558752	19.81547363	997	6.11713E-74
kill	defend	V	2.63	0.6555595	24.5	55	0.531469295	19.81082594	997	6.53603E-74
disappear	shrink	V	5.8	0.6534341	51.5	54	0.545346278	20.54313178	997	1.77015E-78
deliver	carry	V	3.88	0.735622	32	58	0.494157355	17.94762365	997	1.2461E-62
breathe	choke	V	1.37	0.46670502	16	28	0.486989663	17.60557808	997	1.27926E-60
acknowledge	notify	V	5.3	0.39219368	44	22	0.493920943	17.93626573	997	1.45432E-62
become	seem	V	2.63	0.22278917	23	3	0.492993636	17.89176596	997	2.66302E-62
pretend	seem	V	4.68	0.3949183	32	21	0.505958499	18.52141899	997	4.76396E-66
accomplish	become	V	4	0.3251533	30	11	0.503509215	18.40120905	997	2.5022E-65
contemplate	think	V	8.82	0.347027	54	13	0.515000547	18.97047698	997	9.27402E-69
determine	predict	V	5.8	0.75792915	45	53	0.567741396	21.77655137	997	2.57E-86
please	entertain	V	5	0.30449015	36.5	7	0.505979772	18.52246567	997	4.69554E-66
remain	retain	V	5.75	0.59804326	43	36	0.547999845	20.68584502	997	2.23913E-79
pretend	portray	V	7.03	0.4685275	46	22	0.507581225	18.60139295	997	1.5757E-66
forget	retain	V	0.63	0.3236799	4.5	9	0.514388153	18.93979605	997	1.42378E-68
want	choose	V	4.78	0.60126895	31	35	0.51077409	18.75952982	997	1.75573E-67
lose	get	V	0.77	0.6381686	6	41	0.479454634	17.25102804	997	1.48105E-58
try	think	V	2.62	0.41418883	19.5	19	0.559349633	21.30650016	997	2.61284E-83
become	appear	V	4.77	0.25425598	28	3	0.556693846	21.15974916	997	2.24403E-82
leave	ignore	V	4.42	0.48159602	27	19	0.606327495	24.07521936	997	2.5244E-101
accept	recommend	V	2.75	0.5101432	20	21	0.604871493	23.98398718	997	1.0142E-100
leave	wander	V	3.57	0.30511922	25	6	0.600587508	23.71774199	997	5.8227E-99
keep	give	V	1.05	0.7121727	12	39	0.63389689	25.87927876	997	2.2316E-113
give	allow	V	5.15	0.5196431	29	23	0.688394137	29.9671205	997	3.3287E-141
bring	send	V	2.97	0.74338573	20.5	39	0.67853868	29.16702607	997	1.0054E-135
absorb	learn	V	5.48	0.36041903	30	10	0.694988994	30.51998457	997	5.3829E-145
acquire	find	V	6.38	0.62308526	32	32	0.735665487	34.29398966	997	7.1278E-171
leave	appear	V	0.97	0.3037457	8.5	5	0.700258886	30.97244732	997	4.2322E-148
create	destroy	V	0.63	0.60588884	4	27	0.700642396	31.00575741	997	2.5002E-148
begin	go	V	7.42	0.5969657	32	25	0.777943952	39.09358979	997	2.0278E-203
get	buy	V	5.08	0.73209834	25	33	0.757018874	36.58304094	997	1.7865E-186
collect	save	V	6.67	0.69738567	29	32	0.740275681	34.76768133	997	4.1245E-174
replace	restore	V	5.73	0.5790325	27	23	0.690670634	30.1563302	997	1.6792E-142
join	add	V	8.1	0.3858666	30	12	0.641983466	26.43841957	997	3.7702E-117
join	marry	V	5.35	0.60962313	26	24	0.685521218	29.73073829	997	1.3876E-139
accept	deliver	V	1.58	0.5181108	11	19	0.604832611	23.98155608	997	1.0524E-100
attach	join	V	7.75	0.41206113	27	13	0.614214407	24.57615661	997	1.1901E-104
put	hang	V	3	0.37555587	18	11	0.634084033	25.89205512	997	1.8306E-113
go	sell	V	0.97	0.50409174	7	14	0.644923061	26.64535176	997	1.5021E-118
communicate	pray	V	3.55	0.36193818	17	9	0.658833362	27.65276118	997	2.181E-125
give	steal	V	0.5	0.5129165	3	13	0.696643578	30.66099972	997	5.8023E-146
add	build	V	4.92	0.5142093	18	13	0.748432374	35.63266862	997	5.186E-180
bring	restore	V	2.62	0.68372744	13	21	0.755317893	36.39136587	997	3.5776E-185
comprehend	satisfy	V	2.55	0.6259782	12	19	0.712449917	32.05798574	997	1.5014E-155
portray	decide	V	1.18	0.342939	8	6	0.665663466	28.16545384	997	7.0077E-129
organize	become	V	1.77	0.18454666	9.5	2	0.670452983	28.53251706	997	2.1892E-131
give	know	V	0.88	0.40936533	5	8	0.774503197	38.66003177	997	1.6536E-200
say	verify	V	4.9	0.5428905	12	11	0.779231539	39.25810679	997	1.5997E-204
cooperate	join	V	5.18	0.6520675	13	15	0.743485601	35.10387707	997	2.0899E-176
arrange	require	V	0.98	0.41534534	5.5	8	0.555672858	21.10358337	997	5.10298E-82
borrow	want	V	1.77	0.27729437	7	2	0.530415949	19.75616947	997	1.42361E-73
investigate	pursue	V	7.15	0.59876066	12	10	0.65713999	27.52754365	997	1.5508E-124
ignore	explore	V	0.4	0.61366165	1.5	10	0.417818457	14.52097145	997	1.75378E-43
bring	complain	V	0.98	0.3746056	4	6	0.801531331	42.32541191	997	6.8424E-225
enter	owe	V	0.68	0.34340236	2	4	0.733332471	34.05826258	997	2.921E-169
portray	notify	V	0.78	0.09469059	2	1	0.752287312	36.05408946	997	7.0181E-183
remind	sell	V	0.4	0.291294	1	1	0.825722824	46.22151633	997	3.7078E-250
absorb	possess	V	5	0.61992097	5	6	0.824484858	46.00476711	997	9.0228E-249
join	acquire	V	2.85	0.48312104	2	3	0.320256308	10.67440196	997	2.92062E-25
send	attend	V	1.67	0.5794119	1	4	0.25819889	8.438855711	997	1.1168E-16
gather	attend	V	4.8	0.5338133	2	3	0.866025404	54.69003566	997	2.1772E-302
absorb	withdraw	V	2.97	0.35714296	1	2	#DIV/0!	#DIV/0!	997	#DIV/0!
attend	arrive	V	6.08	0.31258604	1	1	#DIV/0!	#DIV/0!	997	#DIV/0!
