word1	word2	POS	SimLex999	sim10W1000S	SimLexRank	w2vRank	Spear_coef	T statistic	freedom_deg	p_value
investigate	examine	V	8.1	0.7540928	70.5	74	0.640001927	23.76076331	997	1.38022E-95
discuss	explain	V	6.67	0.48386934	63.5	40	0.601283271	23.20457561	997	6.1315E-112
owe	lend	V	2.32	0.72612286	23	71	0.592182353	25.66538801	997	7.84429E-92
explore	discover	V	8.48	0.7237536	70	69	0.630747325	22.62968394	997	1.71458E-87
complain	argue	V	4.8	0.5250122	42.5	43	0.582531085	21.95935699	997	9.9945E-95
withdraw	reject	V	6.38	0.33481428	59.5	20	0.570958061	23.07331011	997	4.30241E-95
keep	borrow	V	2.25	0.41770986	22	27	0.590000711	23.1292211	997	2.531E-83
beg	ask	V	6	0.5915464	56	52	0.590931542	21.30866909	997	8.55575E-68
arrange	organize	V	8.27	0.5951899	65	52	0.559388756	18.81119661	997	1.09983E-67
reduce	shrink	V	8.02	0.4380032	63	29	0.511812716	18.79315436	997	5.28673E-66
speak	acknowledge	V	4.67	0.419236	37	27	0.511450278	18.51388408	997	3.8479E-66
give	borrow	V	2.22	0.32749072	21	15	0.505805333	18.53686823	997	1.83171E-69
kill	defend	V	2.63	0.6227731	24.5	53	0.506272394	19.08635515	997	2.85373E-56
disappear	shrink	V	5.8	0.5890032	51.5	48	0.517306387	16.85386836	997	9.62298E-54
deliver	carry	V	3.88	0.71431005	32	58	0.470886315	16.40836802	997	4.50985E-54
breathe	choke	V	1.37	0.33581463	16	19	0.461114002	16.46675651	997	2.87873E-60
acknowledge	notify	V	5.3	0.31484243	44	12	0.462404502	17.54532595	997	1.42665E-63
become	seem	V	2.63	0.22676316	23	3	0.485716734	18.10654966	997	3.35329E-70
pretend	seem	V	4.68	0.2574334	32	6	0.49745387	19.20731217	997	1.11688E-73
accomplish	become	V	4	0.3230015	30	11	0.519701331	19.77321393	997	1.3071E-101
contemplate	think	V	8.82	0.30612966	54	8	0.530744696	24.11836838	997	6.9463E-81
determine	predict	V	5.8	0.728348	45	53	0.607014006	20.92470467	997	5.12863E-98
please	entertain	V	5	0.27564147	36.5	6	0.55240437	23.57438642	997	3.23753E-80
remain	retain	V	5.75	0.60214996	43	42	0.598259208	20.81897867	997	2.1278E-77
pretend	portray	V	7.03	0.4828019	46	26	0.550460467	20.37096555	997	8.32664E-75
forget	retain	V	0.63	0.24245602	4.5	4	0.542123109	19.95518394	997	2.77235E-67
want	choose	V	4.78	0.55890393	31	31	0.53423956	18.72666242	997	2.71626E-97
lose	get	V	0.77	0.63011706	6	42	0.510112211	23.46438144	997	1.69364E-96
try	think	V	2.62	0.43526247	19.5	18	0.596462232	23.34343683	997	2.9258E-118
become	appear	V	4.77	0.22709674	28	3	0.594476147	26.60256493	997	6.1367E-116
leave	ignore	V	4.42	0.45582527	27	21	0.644317581	26.25907163	997	5.5105E-114
accept	recommend	V	2.75	0.5299213	20	27	0.639412606	25.96946408	997	2.658E-128
leave	wander	V	3.57	0.32983184	25	7	0.635215506	28.08055037	997	6.3977E-160
keep	give	V	1.05	0.6770544	12	38	0.664543758	32.69501188	997	1.2822E-158
give	allow	V	5.15	0.47686112	29	20	0.719316704	32.50520803	997	2.9228E-173
bring	send	V	2.97	0.7241107	20.5	39	0.717292406	34.64319706	997	3.6845E-188
absorb	learn	V	5.48	0.38317534	30	14	0.739074131	36.83149643	997	1.4745E-165
acquire	find	V	6.38	0.60007787	32	31	0.759201063	33.51740349	997	4.2036E-167
leave	appear	V	0.97	0.24499856	8.5	3	0.727880017	33.74298999	997	3.6624E-209
create	destroy	V	0.63	0.5643419	4	23	0.73017118	39.95188812	997	3.0942E-192
begin	go	V	7.42	0.57829237	32	25	0.784554662	37.43334228	997	4.3279E-180
get	buy	V	5.08	0.70443696	25	33	0.764382817	35.64420056	997	1.6687E-148
collect	save	V	6.67	0.68036205	29	32	0.748538885	31.03134724	997	1.4988E-118
replace	restore	V	5.73	0.5841505	27	26	0.700936609	26.6454935	997	2.5628E-130
join	add	V	8.1	0.40652674	30	13	0.644925065	28.37603688	997	5.9634E-96
join	marry	V	5.35	0.5712308	26	22	0.668421347	23.26014974	997	2.60152E-98
accept	deliver	V	1.58	0.48500594	11	18	0.593102095	23.619135	997	1.92342E-86
attach	join	V	7.75	0.44499192	27	15	0.598987623	21.79614487	997	1.1098E-124
put	hang	V	3	0.3225835	18	5	0.568087417	27.54890695	997	6.3488E-133
go	sell	V	0.97	0.45338577	7	14	0.657429602	28.75756211	997	2.6057E-144
communicate	pray	V	3.55	0.35672787	17	10	0.6733486	30.42013689	997	2.5408E-181
give	steal	V	0.5	0.48328656	3	13	0.693810727	35.82501914	997	5.2978E-170
add	build	V	4.92	0.5232671	18	14	0.750201396	34.16663058	997	1.1614E-141
bring	restore	V	2.62	0.66504204	13	21	0.734408236	30.03382625	997	1.0877E-111
comprehend	satisfy	V	2.55	0.58529085	12	17	0.689199048	25.62835178	997	4.3271E-123
portray	decide	V	1.18	0.3065117	8	4	0.630198772	27.31488081	997	3.9768E-184
organize	become	V	1.77	0.2244089	9.5	2	0.654241095	36.23743923	997	1.1567E-195
give	know	V	0.88	0.442861	5	9	0.753940758	37.94070144	997	2.0063E-188
say	verify	V	4.9	0.444732	12	9	0.768639026	36.87043022	997	1.02306E-88
cooperate	join	V	5.18	0.62603	13	15	0.759540717	22.14914614	997	3.03773E-83
arrange	require	V	0.98	0.33941373	5.5	6	0.574270015	21.29623024	997	2.1397E-115
borrow	want	V	1.77	0.33000425	7	3	0.559164334	26.1787052	997	7.69098E-28
investigate	pursue	V	7.15	0.58145595	12	10	0.638253587	11.27609271	997	1.1383E-150
ignore	explore	V	0.4	0.6150876	1.5	10	0.336315167	31.34697092	997	1.6532E-151
bring	complain	V	0.98	0.33044058	4	4	0.704536154	31.46906114	997	3.9092E-195
enter	owe	V	0.68	0.37282547	2	5	0.705914125	37.86233238	997	9.7893E-251
portray	notify	V	0.78	0.16861482	2	1	0.767988167	46.31205807	997	4.4194E-240
remind	sell	V	0.4	0.30516508	1	1	0.826236447	44.65422712	997	2.0776E-41
absorb	possess	V	5	0.6160622	5	6	0.816496581	14.12090649	997	2.38046E-27
join	acquire	V	2.85	0.48961073	2	3	0.40824829	11.16355678	997	#NUM!
send	attend	V	1.67	0.5734655	1	4	0.333333333	#NUM!	997	#DIV/0!
gather	attend	V	4.8	0.528668	2	3	1	#DIV/0!	997	#DIV/0!
absorb	withdraw	V	2.97	0.33001155	1	1	#DIV/0!	#DIV/0!	997	1
attend	arrive	V	6.08	0.34883106	1	1	#DIV/0!	0	997	#NUM!
